model_name,collection_name,category_name,child_name,property_name,date_string,value,unit_name,interval_id,period_value,Country
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,PL05Z2DR,Installed Capacity,2050,955.59887249,MW,1.0,1.0,PL
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,RO01Z2DR,Installed Capacity,2050,116.46419621,MW,1.0,1.0,RO
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,RO02Z2DR,Installed Capacity,2050,120.52418054,MW,1.0,1.0,RO
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,RO03Z2DR,Installed Capacity,2050,343.75151072,MW,1.0,1.0,RO
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,SE02Z2DR,Installed Capacity,2050,303.30994469,MW,1.0,1.0,SE
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,SI00Z2DR,Installed Capacity,2050,108.44332356,MW,1.0,1.0,SI
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,SK00Z2DR,Installed Capacity,2050,255.8228721,MW,1.0,1.0,SK
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,UA01Z2DR,Installed Capacity,2050,256.99691607,MW,1.0,1.0,UA
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,UK01Z2DR,Installed Capacity,2050,591.97998655,MW,1.0,1.0,UK
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,UK02Z2DR,Installed Capacity,2050,549.98087108,MW,1.0,1.0,UK
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,UK03Z2DR,Installed Capacity,2050,617.81978314,MW,1.0,1.0,UK
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,UK04Z2DR,Installed Capacity,2050,572.89869897,MW,1.0,1.0,UK
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,UK05Z2DR,Installed Capacity,2050,708.82373498,MW,1.0,1.0,UK
TJ Dispatch_Future_Nuclear+,Electrolyser,Zone 2 Dedicated RES,UKNIZ2DR,Installed Capacity,2050,520.64108508,MW,1.0,1.0,UK
TJ Dispatch_Future_Nuclear+,Gas Plants,SMR,NOS1 SMR,Installed Capacity,2050,183288.73687594238,MW,,,NO
TJ Dispatch_Future_Nuclear+,Gas Field,White Hydrogen,FR05Z2MK White H2,Installed Capacity,2050,34.9041095890411,MW,1.0,1.0,FR
